65.25, 87.7943, 0.856399, 63.8451, 99.792, 0.818016, 54.7308, 99.0513, 0.834487, 51.201, 111.735, 0.293648, 52.5778, 120.88, 0.223233, 70.2176, 103.267, 0.848863, 74.4266, 119.467, 0.772608, 64.547, 126.503, 0.759097, 60.3355, 132.168, 0.799202, 55.4197, 132.145, 0.763059, 53.2736, 158.908, 0.781937, 65.2459, 180.735, 0.754465, 65.2673, 132.839, 0.804639, 59.6629, 155.368, 0.846909, 63.8597, 182.826, 0.781701, 64.5613, 85.687, 0.818062, 68.0806, 87.0864, 0.817731, 60.3559, 87.0757, 0.367184, 70.2299, 89.2105, 0.690754, 56.1293, 187.763, 0.667371, 59.6733, 188.451, 0.699714, 65.2875, 184.258, 0.640952, 58.955, 187.756, 0.285673, 58.9138, 186.359, 0.290286, 70.1644, 183.528, 0.537273
65.2477, 87.804, 0.874825, 63.8457, 100.471, 0.823293, 54.7123, 99.0633, 0.856367, 49.7956, 112.448, 0.390393, 51.1947, 120.176, 0.291459, 70.23, 103.276, 0.861707, 74.4352, 119.484, 0.789793, 64.5819, 126.53, 0.785249, 60.3308, 132.173, 0.811853, 54.7388, 132.157, 0.783441, 52.6093, 159.613, 0.801137, 64.5967, 180.032, 0.767992, 65.2726, 132.842, 0.811149, 60.34, 154.697, 0.853002, 63.8353, 182.148, 0.753895, 64.5566, 86.3647, 0.840157, 68.0778, 87.0989, 0.839977, 60.349, 87.0839, 0.405531, 70.2333, 89.225, 0.725191, 56.8336, 187.782, 0.691174, 60.3568, 188.451, 0.697291, 65.2513, 183.587, 0.623861, 59.649, 187.78, 0.29826, 58.9537, 187.065, 0.315825, 69.4915, 182.867, 0.557803
65.2501, 87.8222, 0.880683, 63.8525, 101.173, 0.824641, 54.7295, 99.0843, 0.851562, 51.1788, 112.441, 0.352037, 51.1941, 120.887, 0.277599, 70.2214, 103.303, 0.879057, 75.1161, 120.157, 0.807026, 65.2672, 127.22, 0.795388, 59.6665, 132.856, 0.825493, 54.723, 132.836, 0.801753, 52.5911, 159.599, 0.791128, 64.5794, 179.333, 0.75892, 65.2626, 132.874, 0.815326, 60.3455, 154.709, 0.855208, 63.1549, 182.146, 0.749337, 64.5599, 86.3829, 0.86394, 68.0852, 87.1173, 0.854374, 60.3517, 87.095, 0.397517, 70.8728, 89.925, 0.731907, 56.8334, 187.786, 0.689918, 60.3665, 188.449, 0.697224, 64.5741, 183.59, 0.620681, 60.3411, 187.757, 0.270203, 59.6384, 186.361, 0.306269, 69.4683, 182.856, 0.53764
65.2686, 88.4933, 0.865628, 63.8628, 101.868, 0.825036, 55.4036, 99.1042, 0.832766, 50.4892, 113.149, 0.35596, 49.7747, 117.386, 0.249938, 70.224, 103.962, 0.886754, 75.1231, 120.166, 0.807382, 65.9695, 127.234, 0.771956, 60.3295, 132.851, 0.816288, 54.7343, 132.835, 0.792455, 52.5924, 160.292, 0.792003, 64.591, 180.024, 0.781569, 65.2754, 132.867, 0.810357, 61.0438, 155.371, 0.836877, 62.4537, 182.143, 0.743403, 64.5763, 87.058, 0.875861, 68.7783, 87.7759, 0.853368, 60.3695, 87.1089, 0.409172, 70.8739, 90.6187, 0.680573, 57.5206, 187.756, 0.686677, 60.3563, 187.767, 0.696127, 64.5414, 183.572, 0.613749, 60.3605, 187.756, 0.296354, 59.6594, 186.36, 0.325504, 68.7961, 182.852, 0.579495
65.2828, 88.5004, 0.856065, 63.8647, 101.884, 0.824341, 54.7308, 99.1053, 0.836486, 50.487, 113.138, 0.337123, 49.0897, 116.679, 0.256427, 70.8731, 103.985, 0.89401, 75.1177, 120.158, 0.78488, 66.6922, 127.921, 0.69757, 60.3329, 132.85, 0.803977, 54.7331, 132.178, 0.787239, 52.5885, 159.616, 0.78327, 64.5879, 181.426, 0.792508, 65.2868, 132.87, 0.792896, 61.7545, 155.37, 0.816864, 61.7469, 182.153, 0.734602, 64.5897, 87.0691, 0.879287, 68.7918, 87.7827, 0.853897, 61.0512, 87.1208, 0.418438, 70.8757, 91.3051, 0.654822, 56.827, 187.775, 0.689995, 60.3401, 187.779, 0.697797, 63.8405, 183.58, 0.56368, 61.0565, 187.768, 0.314272, 59.6603, 187.07, 0.354948, 68.0973, 183.534, 0.596907
65.2913, 88.5143, 0.858009, 63.8658, 101.887, 0.827854, 54.7174, 99.1012, 0.848176, 51.1827, 113.142, 0.317479, 49.0833, 116.668, 0.227285, 70.888, 103.997, 0.901424, 75.1099, 120.165, 0.770379, 69.4705, 127.935, 0.622373, 59.6766, 132.88, 0.807782, 54.7159, 132.858, 0.799852, 52.5773, 159.602, 0.776325, 64.5558, 179.332, 0.79683, 65.294, 133.559, 0.787833, 63.1523, 155.393, 0.808016, 60.3498, 180.742, 0.744104, 64.5965, 87.077, 0.889055, 69.4673, 87.7978, 0.862125, 61.0524, 87.1183, 0.492194, 70.88, 91.3189, 0.659914, 58.236, 185.664, 0.660924, 61.7414, 185.654, 0.659909, 61.0366, 183.527, 0.548958, 65.9734, 184.962, 0.493363, 63.1502, 184.281, 0.516234, 66.6902, 182.826, 0.603196
65.3048, 88.517, 0.852715, 63.8718, 102.576, 0.834992, 54.717, 99.1072, 0.845466, 51.1823, 113.145, 0.36501, 48.4074, 115.982, 0.309346, 70.8914, 104.013, 0.905908, 75.1027, 120.19, 0.78242, 68.7826, 127.948, 0.618854, 59.6719, 132.881, 0.805776, 54.7186, 132.861, 0.793678, 52.5931, 158.913, 0.773144, 63.869, 179.322, 0.773608, 65.2829, 133.561, 0.787424, 63.8442, 155.383, 0.815891, 60.3644, 178.641, 0.715802, 65.2434, 87.0779, 0.891337, 69.4828, 87.7956, 0.868202, 61.0543, 87.1216, 0.550866, 70.8867, 91.3186, 0.603545, 58.2275, 184.278, 0.640934, 61.7436, 184.947, 0.646727, 62.4605, 182.825, 0.504824, 61.7602, 184.954, 0.447193, 59.6383, 184.258, 0.50131, 66.674, 182.83, 0.580409
65.3122, 88.5192, 0.84997, 63.8705, 102.567, 0.835799, 54.7104, 99.1017, 0.855267, 51.1795, 111.745, 0.48335, 48.3867, 115.975, 0.429891, 70.8972, 104.005, 0.904377, 75.105, 120.184, 0.791115, 67.3879, 127.942, 0.624319, 59.6741, 132.876, 0.810032, 54.7233, 132.856, 0.797656, 52.6066, 159.593, 0.772322, 64.5374, 178.635, 0.789117, 65.2843, 133.556, 0.789734, 63.8533, 155.39, 0.808902, 59.6579, 178.638, 0.748932, 65.2497, 87.0777, 0.893, 69.4947, 87.7957, 0.876287, 61.042, 87.1204, 0.598414, 70.8913, 91.3247, 0.575124, 57.5212, 184.249, 0.640566, 60.3548, 184.256, 0.655553, 60.3332, 182.817, 0.539279, 64.577, 184.273, 0.492358, 61.0582, 183.588, 0.531098, 66.6734, 182.139, 0.612731
65.3101, 88.5173, 0.860292, 63.8717, 102.574, 0.840985, 54.7063, 99.1038, 0.859781, 50.4787, 111.742, 0.54357, 48.3515, 115.97, 0.518698, 70.903, 104.015, 0.90468, 75.1039, 120.198, 0.805089, 67.376, 128.644, 0.646149, 60.3322, 132.871, 0.81077, 54.7303, 132.85, 0.797328, 52.5881, 158.917, 0.782958, 64.5412, 177.939, 0.808796, 65.2932, 132.891, 0.794845, 63.8734, 156.081, 0.822339, 59.6458, 180.736, 0.793457, 65.2474, 87.0788, 0.899505, 69.491, 87.796, 0.884545, 61.0425, 87.1244, 0.611265, 70.8887, 91.329, 0.62261, 58.2208, 184.276, 0.625134, 61.0409, 184.269, 0.652685, 59.636, 182.869, 0.643426, 66.6772, 184.256, 0.554277, 63.8544, 183.58, 0.585677, 65.9771, 181.427, 0.576919
65.3122, 88.5277, 0.852046, 63.8706, 102.575, 0.845288, 54.7039, 99.104, 0.865823, 49.7827, 111.051, 0.606953, 47.6576, 115.97, 0.550719, 70.9044, 104.015, 0.905266, 75.1038, 120.193, 0.802759, 68.7812, 128.648, 0.643491, 60.3331, 132.875, 0.808128, 54.7254, 132.856, 0.797102, 52.5925, 159.596, 0.792689, 64.5499, 178.618, 0.815245, 65.297, 133.552, 0.795147, 64.5255, 155.42, 0.829553, 59.6456, 181.442, 0.811336, 65.247, 87.0874, 0.900796, 69.4925, 87.8029, 0.875997, 61.0421, 87.7709, 0.60091, 70.8897, 91.9985, 0.576705, 57.5157, 184.963, 0.647097, 60.3403, 184.97, 0.682995, 59.6588, 183.533, 0.656247, 65.9701, 184.275, 0.506307, 63.8391, 184.244, 0.529452, 65.9878, 182.115, 0.607977
65.309, 88.5204, 0.858547, 63.8632, 102.582, 0.842694, 54.0355, 99.7605, 0.868745, 49.0895, 111.028, 0.641259, 46.9452, 115.982, 0.553885, 70.9141, 104.015, 0.904568, 74.4323, 120.195, 0.795967, 69.4703, 128.653, 0.649971, 59.6706, 132.852, 0.821666, 54.7126, 132.179, 0.804129, 52.6017, 159.589, 0.779928, 64.5431, 178.636, 0.810075, 65.2827, 132.873, 0.808223, 64.5279, 156.081, 0.813902, 59.6387, 181.449, 0.800633, 65.2454, 87.0774, 0.900439, 69.4885, 87.7955, 0.876349, 60.3727, 87.1223, 0.648638, 70.8872, 91.3203, 0.600385, 56.1138, 184.967, 0.643322, 59.6544, 185.661, 0.674022, 59.6619, 183.552, 0.637416, 65.2722, 184.274, 0.489935, 62.4564, 184.246, 0.503146, 65.9926, 182.139, 0.631357
65.968, 88.5062, 0.846041, 63.8634, 102.58, 0.838075, 54.0295, 99.7649, 0.869478, 49.0763, 111.033, 0.648437, 45.561, 116.657, 0.561887, 70.9177, 104.009, 0.896869, 74.433, 120.17, 0.782657, 69.5018, 128.651, 0.701872, 60.3297, 132.85, 0.816089, 54.72, 132.179, 0.801346, 52.596, 159.587, 0.773378, 63.8685, 177.222, 0.817745, 65.293, 132.872, 0.804233, 64.5464, 155.424, 0.816226, 59.6423, 180.735, 0.775486, 65.2481, 87.0706, 0.883448, 69.492, 87.7797, 0.859896, 60.3708, 87.7695, 0.634939, 70.8876, 91.3077, 0.557047, 57.5297, 184.96, 0.650159, 61.0592, 184.954, 0.666725, 59.6267, 183.529, 0.615641, 65.9765, 183.567, 0.593082, 62.4616, 183.548, 0.607967, 65.2998, 178.636, 0.545708
65.9646, 87.8357, 0.861085, 63.8708, 102.568, 0.848278, 54.0358, 99.7589, 0.874517, 49.0656, 110.356, 0.704829, 44.8436, 116.653, 0.641389, 70.9301, 103.994, 0.89561, 74.4353, 120.16, 0.796291, 69.4825, 129.34, 0.721192, 59.6728, 132.18, 0.822871, 54.7067, 132.16, 0.811491, 52.6075, 158.918, 0.768993, 63.8647, 177.205, 0.814632, 65.2921, 132.856, 0.808775, 64.5681, 155.413, 0.833936, 59.6395, 181.431, 0.781722, 65.248, 86.4062, 0.880811, 69.4866, 87.1257, 0.870402, 61.0413, 87.1194, 0.629199, 70.8862, 90.6088, 0.609221, 58.2416, 184.968, 0.61083, 62.4576, 184.95, 0.639073, 59.6167, 183.552, 0.62035, 65.9923, 183.559, 0.650574, 63.1556, 183.543, 0.660122, 65.2893, 178.612, 0.53386
65.2988, 87.8262, 0.872387, 63.8708, 101.875, 0.846581, 54.0401, 99.0986, 0.880055, 49.1031, 110.333, 0.724908, 44.8665, 115.966, 0.672889, 70.9309, 103.975, 0.888397, 75.1015, 118.786, 0.780072, 70.1898, 127.958, 0.752623, 59.6757, 132.165, 0.822023, 54.7142, 132.141, 0.806411, 53.294, 158.918, 0.782759, 64.5689, 177.928, 0.820905, 65.2928, 132.842, 0.806125, 64.5719, 156.108, 0.81716, 59.6605, 182.147, 0.808976, 64.5925, 86.3935, 0.868575, 69.4676, 87.1101, 0.848902, 60.3676, 87.1119, 0.586538, 70.8832, 89.2275, 0.583384, 58.211, 186.378, 0.665767, 61.0462, 186.369, 0.677896, 59.6494, 183.585, 0.630893, 66.6893, 184.259, 0.586506, 63.8602, 183.588, 0.618766, 66.6797, 180.737, 0.559864
65.3003, 87.8142, 0.873544, 63.8697, 101.183, 0.849625, 54.0335, 99.0886, 0.890251, 49.082, 110.314, 0.77429, 43.4711, 115.982, 0.719692, 70.9384, 103.961, 0.881716, 75.1193, 118.768, 0.796493, 70.202, 128.645, 0.755541, 59.6757, 132.182, 0.827296, 54.7079, 132.153, 0.817217, 52.6042, 159.586, 0.777715, 64.5519, 177.222, 0.821031, 65.2984, 132.862, 0.807279, 64.5744, 156.791, 0.822059, 59.6596, 182.815, 0.804072, 64.5921, 86.381, 0.863361, 69.4692, 87.0997, 0.844495, 60.3607, 87.1065, 0.633902, 70.882, 89.2191, 0.610482, 58.932, 187.753, 0.712035, 62.4583, 187.065, 0.697188, 59.6301, 184.249, 0.611187, 66.6765, 184.259, 0.610261, 63.845, 183.584, 0.65878, 65.9966, 178.611, 0.536501
65.3096, 87.8119, 0.864623, 63.8641, 101.173, 0.850489, 54.0195, 99.0888, 0.89789, 48.4055, 110.323, 0.779775, 43.4581, 115.988, 0.695718, 70.9415, 103.3, 0.87567, 75.1042, 117.38, 0.789666, 70.215, 127.951, 0.767752, 59.6662, 132.155, 0.828091, 54.0446, 132.133, 0.811954, 52.612, 158.898, 0.780326, 64.5906, 178.623, 0.818114, 65.2883, 132.177, 0.813812, 64.5883, 156.784, 0.83668, 59.6539, 182.845, 0.850215, 64.5982, 86.3793, 0.859695, 69.4778, 87.0951, 0.842693, 60.3629, 87.1026, 0.654995, 70.8849, 89.2088, 0.566372, 58.2235, 187.758, 0.729064, 60.3694, 187.752, 0.735886, 59.6451, 184.279, 0.640805, 66.6886, 184.959, 0.564219, 63.8638, 184.271, 0.61153, 67.3752, 182.117, 0.599132
65.9634, 87.7956, 0.843499, 63.8592, 100.49, 0.848251, 54.0155, 99.0839, 0.893552, 48.3758, 110.31, 0.802648, 43.4371, 116.664, 0.720725, 71.5947, 103.289, 0.867122, 75.124, 117.374, 0.810332, 70.207, 127.922, 0.799257, 59.6622, 132.132, 0.811409, 54.0406, 131.453, 0.794592, 53.2783, 158.891, 0.775669, 64.5592, 177.225, 0.831244, 65.2834, 132.151, 0.803193, 65.2429, 156.812, 0.808282, 59.65, 182.82, 0.822451, 64.596, 85.6961, 0.828319, 69.4775, 87.0699, 0.799648, 60.3531, 87.093, 0.670782, 70.8863, 88.5156, 0.51327, 58.9138, 187.768, 0.732862, 61.757, 187.08, 0.718055, 59.616, 184.246, 0.638165, 66.678, 184.272, 0.610221, 63.8422, 183.589, 0.66636, 65.9967, 178.613, 0.5548
65.293, 87.1046, 0.858894, 63.8407, 99.7815, 0.849454, 53.9909, 99.0532, 0.900332, 48.3508, 110.312, 0.769691, 42.7696, 116.681, 0.658768, 70.9369, 102.567, 0.841258, 75.7939, 116.669, 0.834652, 70.2295, 127.255, 0.797856, 59.6644, 130.046, 0.771, 54.0406, 129.345, 0.756615, 53.2838, 157.497, 0.776284, 64.5611, 177.941, 0.829421, 65.2904, 130.744, 0.765536, 65.2635, 156.798, 0.810814, 59.6164, 182.854, 0.881262, 64.5759, 84.2832, 0.831006, 68.7906, 86.3706, 0.787504, 60.3355, 86.3969, 0.659501, 70.8711, 87.8197, 0.622819, 58.9235, 188.476, 0.744881, 61.7543, 188.447, 0.745881, 58.9349, 184.953, 0.675157, 67.3852, 184.977, 0.631734, 63.8673, 184.949, 0.681158, 65.9915, 180.032, 0.564623
65.2856, 87.0603, 0.843661, 63.1674, 99.759, 0.855477, 53.9809, 99.0393, 0.897174, 48.3472, 109.655, 0.776185, 42.7364, 117.365, 0.706868, 70.9291, 101.186, 0.840036, 75.8015, 115.997, 0.847043, 70.2151, 127.229, 0.832317, 59.6723, 129.345, 0.771906, 54.7056, 129.329, 0.75501, 53.3162, 156.805, 0.773074, 64.5837, 177.923, 0.826663, 65.292, 130.036, 0.76545, 65.2584, 156.089, 0.830729, 59.6159, 182.859, 0.873385, 64.567, 82.8956, 0.855641, 68.7828, 84.9922, 0.783894, 59.6682, 86.3651, 0.699671, 70.2279, 87.8021, 0.706605, 58.9214, 188.47, 0.716192, 61.7578, 188.447, 0.722815, 58.9336, 184.951, 0.67163, 67.3846, 185.654, 0.647274, 64.5323, 184.278, 0.703318, 66.6792, 179.321, 0.557833
65.2627, 86.3667, 0.818692, 63.1534, 99.0905, 0.85644, 53.3285, 98.3916, 0.887006, 47.698, 109.653, 0.782909, 42.7325, 116.685, 0.709067, 70.9203, 100.47, 0.840571, 75.7992, 115.975, 0.849761, 70.8719, 127.236, 0.816879, 60.3308, 129.328, 0.769059, 54.7087, 128.642, 0.756014, 53.3257, 156.105, 0.784485, 64.5794, 177.236, 0.83577, 65.3044, 129.338, 0.755021, 65.2594, 155.405, 0.838531, 59.6263, 182.844, 0.866162, 64.5422, 82.2062, 0.844174, 68.0728, 83.5767, 0.757688, 59.6527, 84.9952, 0.63978, 70.2161, 87.1261, 0.60156, 58.9364, 188.471, 0.72974, 62.462, 188.446, 0.737975, 58.9328, 184.277, 0.676036, 67.3912, 184.967, 0.648243, 64.534, 184.264, 0.709091, 66.6751, 178.611, 0.555286
65.2681, 84.9939, 0.830444, 63.1548, 99.0678, 0.876891, 53.3275, 98.3669, 0.902191, 47.6853, 109.647, 0.854251, 42.0485, 117.373, 0.78119, 70.928, 99.7866, 0.859317, 75.794, 115.94, 0.86151, 70.2312, 127.212, 0.817135, 60.3342, 128.636, 0.777904, 54.7089, 127.951, 0.76815, 53.3314, 156.082, 0.787967, 64.5633, 177.196, 0.830651, 65.9624, 129.332, 0.765092, 65.2629, 155.398, 0.827631, 59.6339, 182.833, 0.838326, 64.5459, 82.1769, 0.884712, 68.0804, 82.8793, 0.791524, 59.6518, 84.2709, 0.669207, 70.2115, 87.0925, 0.546064, 58.9415, 188.462, 0.725614, 63.1542, 188.441, 0.730048, 58.9352, 184.265, 0.644723, 66.6834, 184.282, 0.641054, 63.8468, 184.249, 0.689683, 65.9905, 177.9, 0.552662
65.2494, 84.2906, 0.839167, 62.4642, 99.048, 0.866929, 53.3133, 98.3488, 0.897321, 47.6779, 109.63, 0.848515, 42.0474, 117.371, 0.790882, 70.9147, 99.7634, 0.872449, 75.7984, 115.267, 0.867174, 70.8756, 126.508, 0.804304, 60.3306, 127.927, 0.791419, 54.7063, 127.258, 0.778972, 53.9955, 156.105, 0.778508, 64.5805, 177.212, 0.83216, 65.3037, 127.941, 0.782239, 65.2844, 155.394, 0.821339, 59.6476, 182.845, 0.832274, 64.5314, 82.1582, 0.882438, 67.3739, 82.8629, 0.807987, 59.6415, 83.5679, 0.661544, 70.198, 87.0885, 0.590992, 58.941, 188.474, 0.696864, 63.1562, 188.456, 0.709897, 58.9476, 184.279, 0.641086, 67.3796, 184.964, 0.644482, 63.8605, 184.26, 0.704088, 66.6786, 177.919, 0.542952
